task_family,hidden_variable,count,safe_completion,task_success,regret,unsafe_rate,slip_rate,damage_rate,alias_rate,abstain_rate,certificate_precision,certificate_recall,boundary_f1,irreducible_score,hidden_need
tool-use,tactile_latency,9,0.7361371736486216,0.8007049949881155,0.19991702354858126,0.21522607113164588,0.21394772513370716,0.20265295262033645,0.5706780371795747,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09959153505649017,0.19971309092263848
twist,adhesion,9,0.7509358577643728,0.813559295285934,0.18988019660800862,0.20874479173853702,0.21010893014309373,0.18959803712878437,0.5621629109776507,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08999454757995659,0.18503183885035587
twist,backlash,9,0.40323602746723664,0.5403708355330323,0.5788552382851182,0.45711602688598596,0.3499157808802998,0.31542420279226985,0.9670986349419629,0.0,0.6492,0.06666666666666667,0.11666666666666667,0.4395116744229718,0.9142089303779909
twist,cable_tension,9,0.7381115240245416,0.8023067644021898,0.19782867822601757,0.2139841345921605,0.21364596322835466,0.1927813669055192,0.5643744227796376,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09883713029310884,0.1888447902330917
twist,compliance,9,0.5179834025366241,0.6300228921501707,0.44753464486433003,0.37346496537848894,0.30360861224211727,0.27374775101790555,0.8223215163724126,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.32374375282751544,0.6368893211407034
twist,contact_mode,9,0.49077360814961035,0.6083606905410304,0.47591428346668363,0.39195694130473346,0.3153589579869744,0.28432306218827696,0.8380253000912169,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3531196171896582,0.6680471436337752
twist,fluid_fill,9,0.7537483112514707,0.8153417762030464,0.1845785378474988,0.2053115498385851,0.20797177802152064,0.18767460021936858,0.55876884228727,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08465166727602383,0.1791799962807339
twist,friction,9,0.5141446079360362,0.6282463114577518,0.45801576985091813,0.380339011739052,0.3081754600673935,0.27785791406065413,0.8260173579506919,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.335160872390706,0.6442455326107654
twist,grasp_affordance,9,0.7405929470346984,0.8043993661878268,0.19589329544112224,0.21268806384376188,0.2127123514452237,0.19194111630070132,0.5644589285333653,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09650310083528152,0.18899048980848446
twist,local_geometry,9,0.7401907088526202,0.804425520215075,0.1980877328192846,0.21411603787484923,0.21365778363687468,0.1927920052731872,0.5652617667085654,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09886668131440898,0.19037469355882947
twist,occlusion_depth,9,0.7384658743424279,0.8025922933415848,0.19759675751661965,0.2137547299971896,0.21310021041379879,0.19229018937241893,0.5684871100520011,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09747274825671923,0.19593563035785655
twist,payload,9,0.5338454359250702,0.6424153841586541,0.4297311064300694,0.3618998274452796,0.2963604681317139,0.2672244213185424,0.8114158534597622,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.30562339255150683,0.6163913702566898
twist,support_stiffness,9,0.7484608070957177,0.8099406754353634,0.18403577937189144,0.20493289446548468,0.20770083320231822,0.18743074988208644,0.5587739759317542,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.08397430522801788,0.17918884739191326
twist,surface_anisotropy,9,0.5133055046827774,0.6259256886901409,0.45077197738395836,0.3754006133578783,0.3041123761281205,0.2742011385153085,0.8317859666722964,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.3250031625425234,0.6561164977322317
twist,tactile_latency,9,0.7430521359181507,0.8061523761473425,0.1923038824722973,0.21033413409730584,0.21104718581083143,0.19044246722974825,0.5642843296233135,0.0,0.7000000000000001,0.09999999999999999,0.17500000000000002,0.09234018674930071,0.18868945720494673
wipe,adhesion,9,0.5696608808111409,0.6695442079894306,0.38588092358796433,0.3329444239276323,0.27628446024456454,0.2075560142201081,0.8048851421086984,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2554333728336337,0.6035184442487139
wipe,backlash,9,0.5720773339592314,0.6723453195397201,0.38772853802322704,0.33422661860162883,0.27741468987414075,0.20857322088672667,0.8025764743593894,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2582589469075741,0.6014218607852737
wipe,cable_tension,9,0.54762709349437,0.6538403505633128,0.41822582231248817,0.3540441902298096,0.28985496983431935,0.21976947285088747,0.821047087312702,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.28935964680802084,0.6338047075763578
wipe,compliance,9,0.5586827369884775,0.6617186237881878,0.40170869047045427,0.34345295599903375,0.28379023436645695,0.21431121092981129,0.8048885905760217,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.27419780813836475,0.605882212330505
wipe,contact_mode,9,0.538003208027192,0.6458633198058865,0.42641709231402497,0.35953370592898154,0.29393656544409086,0.2234429088996817,0.8193184861241788,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.29956363583244927,0.6339026897664685
wipe,fluid_fill,9,0.5761972711254894,0.6741950681291886,0.376398556283215,0.32665932334566444,0.2718491431681466,0.20356422885133194,0.8043031676857536,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.24434508014258885,0.6026139163619855
wipe,friction,9,0.3830707232618824,0.5240528672618825,0.5994581838349269,0.46994048,0.35602097777777775,0.27931887999999994,1.0,0.0,0.6056,0.03333333333333334,0.05833333333333332,0.4547746666666667,1.0
wipe,grasp_affordance,9,0.5552300009186575,0.658705494100082,0.4040946272842214,0.3449183106047486,0.28434371473479886,0.21480934326131895,0.8101999912686085,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2755815090592193,0.6155838657520083
wipe,local_geometry,9,0.5526847087261841,0.6573737596774056,0.41020561166398406,0.34896350317073793,0.2871858218784844,0.21736723969063595,0.8107095494596046,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.28268677691843336,0.6156452873300525
wipe,occlusion_depth,9,0.5579543555583784,0.6612822825226522,0.40377813823967384,0.34442642321424627,0.2828150048662961,0.2134335043796665,0.8228792714640041,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2717597343879626,0.6405954435659924
wipe,payload,9,0.577301938120375,0.6767858064841559,0.3834401735421959,0.33161289454593645,0.27648664984010873,0.20773798485609787,0.7924651819897927,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2559388468224941,0.5821047199057727
wipe,support_stiffness,9,0.5876223022632026,0.684222685164803,0.36894943895308707,0.3220012763386685,0.2696538024999556,0.20158842224996007,0.792114167135535,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.2388567284721113,0.5814995218811906
wipe,surface_anisotropy,9,0.40500751404442614,0.5417075247110927,0.5779411117099988,0.4556667022222222,0.3458254222222221,0.27014288,1.0,0.0,0.6492,0.06666666666666667,0.11666666666666667,0.4292857777777777,1.0
wipe,tactile_latency,9,0.5657814612697638,0.6671479602306528,0.39374377687304485,0.3378883298696303,0.27867459473407913,0.2097071352606712,0.817175277929296,0.0,0.6830666666666667,0.08888888888888888,0.15555555555555556,0.26140870905742,0.6274276280609521
